path,size_bytes,readable,frames,fps,width,height,duration_sec
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/10/nightstand_9/c98_s5958_e6001_sx463_sy357_ex91_ey441.mp4,504713,True,44,30.0,960,540,1.4666666666666666
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/10/nightstand_9/c99_s6016_e6041_sx446_sy349_ex631_ey364.mp4,451890,True,26,30.0,960,540,0.8666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/10/nightstand_9/c9_s734_e750_sx467_sy372_ex475_ey318.mp4,144974,True,17,30.0,960,540,0.5666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c10_s699_e718_sx612_sy301_ex612_ey151.mp4,222015,True,20,30.0,960,540,0.6666666666666666
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c11_s756_e772_sx511_sy389_ex466_ey442.mp4,238256,True,17,30.0,960,540,0.5666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c12_s790_e817_sx640_sy272_ex607_ey264.mp4,281234,True,28,30.0,960,540,0.9333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c14_s861_e890_sx655_sy369_ex670_ey175.mp4,372697,True,30,30.0,960,540,1.0
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c17_s975_e1026_sx642_sy276_ex537_ey464.mp4,596258,True,52,30.0,960,540,1.7333333333333334
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c18_s1048_e1085_sx635_sy340_ex530_ey233.mp4,479427,True,38,30.0,960,540,1.2666666666666666
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c19_s1134_e1158_sx736_sy383_ex588_ey333.mp4,351953,True,25,30.0,960,540,0.8333333333333334
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c1_s86_e110_sx413_sy241_ex674_ey226.mp4,270113,True,25,30.0,960,540,0.8333333333333334
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c20_s1204_e1227_sx617_sy250_ex565_ey267.mp4,232922,True,24,30.0,960,540,0.8
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c21_s1264_e1287_sx655_sy326_ex579_ey276.mp4,247976,True,24,30.0,960,540,0.8
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c23_s1365_e1402_sx523_sy280_ex568_ey412.mp4,535553,True,38,30.0,960,540,1.2666666666666666
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c24_s1529_e1553_sx404_sy456_ex605_ey403.mp4,300633,True,25,30.0,960,540,0.8333333333333334
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c25_s1621_e1660_sx276_sy490_ex238_ey462.mp4,515338,True,40,30.0,960,540,1.3333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c26_s1721_e1753_sx569_sy337_ex572_ey320.mp4,367341,True,33,30.0,960,540,1.1
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c27_s1788_e1809_sx657_sy333_ex871_ey336.mp4,226956,True,22,30.0,960,540,0.7333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c28_s1864_e1874_sx563_sy345_ex637_ey318.mp4,98986,True,11,30.0,960,540,0.36666666666666664
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c29_s1893_e1916_sx700_sy256_ex547_ey281.mp4,271266,True,24,30.0,960,540,0.8
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c2_s140_e191_sx532_sy318_ex591_ey220.mp4,716346,True,52,30.0,960,540,1.7333333333333334
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c31_s2018_e2033_sx532_sy420_ex508_ey429.mp4,197300,True,16,30.0,960,540,0.5333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c32_s2087_e2106_sx701_sy319_ex540_ey255.mp4,220833,True,20,30.0,960,540,0.6666666666666666
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c33_s2133_e2166_sx565_sy279_ex691_ey397.mp4,455998,True,34,30.0,960,540,1.1333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c34_s2211_e2261_sx577_sy250_ex663_ey297.mp4,569282,True,51,30.0,960,540,1.7
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c35_s2372_e2401_sx670_sy335_ex567_ey321.mp4,343699,True,30,30.0,960,540,1.0
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c36_s2420_e2442_sx451_sy397_ex450_ey375.mp4,283060,True,23,30.0,960,540,0.7666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c38_s2543_e2595_sx598_sy331_ex476_ey263.mp4,587001,True,53,30.0,960,540,1.7666666666666666
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c39_s2617_e2628_sx512_sy395_ex465_ey345.mp4,138006,True,12,30.0,960,540,0.4
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c3_s276_e296_sx681_sy148_ex623_ey308.mp4,304395,True,21,30.0,960,540,0.7
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c41_s2694_e2730_sx634_sy418_ex664_ey301.mp4,387916,True,37,30.0,960,540,1.2333333333333334
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c42_s2824_e2853_sx494_sy344_ex520_ey237.mp4,330427,True,30,30.0,960,540,1.0
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c43_s2937_e2971_sx107_sy247_ex507_ey137.mp4,415177,True,35,30.0,960,540,1.1666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c44_s3023_e3073_sx638_sy334_ex583_ey312.mp4,640575,True,51,30.0,960,540,1.7
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c46_s3153_e3177_sx522_sy382_ex650_ey318.mp4,289537,True,25,30.0,960,540,0.8333333333333334
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c47_s3236_e3264_sx623_sy332_ex589_ey317.mp4,302052,True,29,30.0,960,540,0.9666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c48_s3337_e3379_sx558_sy356_ex733_ey301.mp4,448854,True,43,30.0,960,540,1.4333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c49_s3481_e3518_sx577_sy399_ex511_ey289.mp4,408588,True,38,30.0,960,540,1.2666666666666666
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c4_s424_e458_sx607_sy311_ex595_ey362.mp4,509339,True,35,30.0,960,540,1.1666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c50_s3541_e3563_sx572_sy399_ex597_ey406.mp4,281920,True,23,30.0,960,540,0.7666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c51_s3631_e3659_sx640_sy264_ex477_ey307.mp4,326309,True,29,30.0,960,540,0.9666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c52_s3700_e3716_sx862_sy312_ex712_ey354.mp4,200359,True,17,30.0,960,540,0.5666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c53_s3855_e3898_sx498_sy329_ex632_ey331.mp4,507339,True,44,30.0,960,540,1.4666666666666666
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c54_s3946_e3965_sx545_sy332_ex605_ey279.mp4,245771,True,20,30.0,960,540,0.6666666666666666
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c55_s4023_e4050_sx432_sy418_ex416_ey459.mp4,354609,True,28,30.0,960,540,0.9333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c57_s4162_e4197_sx585_sy368_ex604_ey315.mp4,412019,True,36,30.0,960,540,1.2
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c58_s4241_e4267_sx583_sy410_ex667_ey158.mp4,341544,True,27,30.0,960,540,0.9
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c59_s4304_e4338_sx467_sy285_ex792_ey83.mp4,492752,True,35,30.0,960,540,1.1666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c5_s463_e475_sx578_sy358_ex542_ey372.mp4,177749,True,13,30.0,960,540,0.43333333333333335
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c60_s4398_e4441_sx356_sy342_ex491_ey405.mp4,682456,True,44,30.0,960,540,1.4666666666666666
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c61_s4467_e4495_sx548_sy385_ex535_ey299.mp4,308043,True,29,30.0,960,540,0.9666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c63_s4549_e4584_sx576_sy280_ex431_ey175.mp4,437994,True,36,30.0,960,540,1.2
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c64_s4628_e4641_sx530_sy395_ex548_ey416.mp4,187693,True,14,30.0,960,540,0.4666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c65_s4689_e4709_sx619_sy257_ex603_ey291.mp4,203922,True,21,30.0,960,540,0.7
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c66_s4742_e4774_sx482_sy360_ex561_ey360.mp4,459540,True,33,30.0,960,540,1.1
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c67_s4808_e4837_sx643_sy246_ex581_ey381.mp4,399335,True,30,30.0,960,540,1.0
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c68_s4892_e4930_sx595_sy328_ex586_ey378.mp4,498471,True,39,30.0,960,540,1.3
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c69_s4933_e4951_sx579_sy381_ex433_ey378.mp4,212858,True,19,30.0,960,540,0.6333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c6_s500_e528_sx585_sy270_ex415_ey381.mp4,363352,True,29,30.0,960,540,0.9666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c70_s5008_e5025_sx514_sy207_ex603_ey237.mp4,204808,True,18,30.0,960,540,0.6
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c71_s5046_e5095_sx538_sy406_ex601_ey423.mp4,619376,True,50,30.0,960,540,1.6666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c72_s5202_e5230_sx645_sy277_ex537_ey249.mp4,292927,True,29,30.0,960,540,0.9666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c73_s5330_e5356_sx471_sy325_ex524_ey325.mp4,307506,True,27,30.0,960,540,0.9
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c74_s5384_e5411_sx492_sy349_ex417_ey316.mp4,383775,True,28,30.0,960,540,0.9333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c75_s5463_e5489_sx831_sy343_ex756_ey380.mp4,348789,True,27,30.0,960,540,0.9
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c76_s5513_e5547_sx511_sy281_ex609_ey366.mp4,469357,True,35,30.0,960,540,1.1666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c77_s5590_e5599_sx597_sy256_ex661_ey277.mp4,119796,True,10,30.0,960,540,0.3333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c79_s5727_e5753_sx634_sy354_ex365_ey242.mp4,327935,True,27,30.0,960,540,0.9
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c7_s562_e577_sx402_sy461_ex221_ey459.mp4,211034,True,16,30.0,960,540,0.5333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c80_s5780_e5805_sx573_sy339_ex613_ey303.mp4,341462,True,26,30.0,960,540,0.8666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c81_s5895_e5936_sx525_sy325_ex609_ey277.mp4,431704,True,42,30.0,960,540,1.4
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c82_s6013_e6036_sx501_sy425_ex503_ey459.mp4,288645,True,24,30.0,960,540,0.8
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c83_s6146_e6161_sx587_sy252_ex560_ey281.mp4,185184,True,16,30.0,960,540,0.5333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c84_s6198_e6241_sx606_sy309_ex650_ey280.mp4,516411,True,44,30.0,960,540,1.4666666666666666
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c85_s6264_e6306_sx609_sy410_ex539_ey226.mp4,485267,True,43,30.0,960,540,1.4333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c86_s6385_e6420_sx609_sy300_ex618_ey412.mp4,549994,True,36,30.0,960,540,1.2
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c87_s6476_e6499_sx436_sy394_ex590_ey433.mp4,276569,True,24,30.0,960,540,0.8
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c88_s6543_e6589_sx459_sy380_ex551_ey442.mp4,661688,True,47,30.0,960,540,1.5666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c89_s6621_e6652_sx552_sy370_ex452_ey252.mp4,342047,True,32,30.0,960,540,1.0666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c8_s589_e609_sx535_sy264_ex516_ey255.mp4,260370,True,21,30.0,960,540,0.7
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_1/c90_s6677_e6695_sx480_sy387_ex554_ey384.mp4,267205,True,19,30.0,960,540,0.6333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c100_s5921_e5968_sx568_sy116_ex481_ey375.mp4,490217,True,48,30.0,960,540,1.6
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c101_s5992_e6025_sx536_sy305_ex524_ey371.mp4,369018,True,34,30.0,960,540,1.1333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c102_s6056_e6067_sx518_sy338_ex420_ey337.mp4,140345,True,12,30.0,960,540,0.4
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c103_s6159_e6198_sx450_sy415_ex463_ey371.mp4,471260,True,40,30.0,960,540,1.3333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c104_s6226_e6259_sx507_sy429_ex543_ey148.mp4,336663,True,34,30.0,960,540,1.1333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c105_s6287_e6307_sx468_sy389_ex411_ey339.mp4,243020,True,21,30.0,960,540,0.7
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c106_s6402_e6418_sx747_sy343_ex432_ey397.mp4,214379,True,17,30.0,960,540,0.5666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c107_s6445_e6491_sx538_sy354_ex484_ey387.mp4,520245,True,47,30.0,960,540,1.5666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c108_s6517_e6548_sx627_sy215_ex370_ey187.mp4,329853,True,32,30.0,960,540,1.0666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c109_s6570_e6600_sx690_sy297_ex547_ey28.mp4,349790,True,31,30.0,960,540,1.0333333333333334
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c10_s475_e526_sx523_sy427_ex717_ey193.mp4,536097,True,52,30.0,960,540,1.7333333333333334
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c110_s6627_e6665_sx458_sy252_ex805_ey71.mp4,403257,True,39,30.0,960,540,1.3
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c111_s6694_e6733_sx457_sy334_ex408_ey109.mp4,432066,True,40,30.0,960,540,1.3333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c112_s6760_e6787_sx554_sy290_ex558_ey439.mp4,304935,True,28,30.0,960,540,0.9333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c11_s546_e573_sx653_sy270_ex460_ey177.mp4,286159,True,28,30.0,960,540,0.9333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c12_s636_e653_sx427_sy400_ex542_ey361.mp4,172991,True,18,30.0,960,540,0.6
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c13_s680_e707_sx521_sy319_ex479_ey362.mp4,316722,True,28,30.0,960,540,0.9333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c14_s730_e750_sx455_sy440_ex562_ey420.mp4,198426,True,21,30.0,960,540,0.7
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c15_s771_e789_sx504_sy352_ex464_ey390.mp4,208783,True,19,30.0,960,540,0.6333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c16_s809_e830_sx821_sy544_ex628_ey133.mp4,254149,True,22,30.0,960,540,0.7333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c17_s870_e889_sx486_sy422_ex455_ey330.mp4,220380,True,20,30.0,960,540,0.6666666666666666
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c18_s916_e955_sx531_sy227_ex399_ey350.mp4,508448,True,40,30.0,960,540,1.3333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c19_s977_e989_sx680_sy234_ex501_ey53.mp4,139224,True,13,30.0,960,540,0.43333333333333335
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c1_s15_e35_sx474_sy350_ex555_ey308.mp4,204429,True,21,30.0,960,540,0.7
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c20_s1048_e1064_sx492_sy294_ex566_ey360.mp4,172541,True,17,30.0,960,540,0.5666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c21_s1088_e1117_sx438_sy419_ex599_ey54.mp4,311776,True,30,30.0,960,540,1.0
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c22_s1185_e1222_sx605_sy423_ex610_ey356.mp4,393356,True,38,30.0,960,540,1.2666666666666666
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c23_s1339_e1364_sx506_sy369_ex447_ey351.mp4,295544,True,26,30.0,960,540,0.8666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c24_s1389_e1425_sx445_sy403_ex694_ey70.mp4,399579,True,37,30.0,960,540,1.2333333333333334
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c25_s1451_e1479_sx457_sy117_ex414_ey367.mp4,328511,True,29,30.0,960,540,0.9666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c27_s1607_e1630_sx386_sy389_ex732_ey405.mp4,285359,True,24,30.0,960,540,0.8
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c28_s1696_e1720_sx456_sy335_ex502_ey372.mp4,291157,True,25,30.0,960,540,0.8333333333333334
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c29_s1744_e1794_sx455_sy358_ex507_ey316.mp4,461609,True,51,30.0,960,540,1.7
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c30_s1821_e1841_sx527_sy361_ex516_ey303.mp4,194112,True,21,30.0,960,540,0.7
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c31_s1867_e1896_sx470_sy413_ex446_ey344.mp4,342431,True,30,30.0,960,540,1.0
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c32_s1920_e1956_sx612_sy221_ex395_ey47.mp4,385210,True,37,30.0,960,540,1.2333333333333334
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c33_s1985_e2019_sx637_sy140_ex573_ey370.mp4,372381,True,35,30.0,960,540,1.1666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c34_s2080_e2109_sx409_sy316_ex485_ey339.mp4,335537,True,30,30.0,960,540,1.0
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c35_s2139_e2152_sx569_sy334_ex439_ey300.mp4,152023,True,14,30.0,960,540,0.4666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c36_s2186_e2204_sx387_sy300_ex578_ey305.mp4,202849,True,19,30.0,960,540,0.6333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c37_s2226_e2262_sx619_sy322_ex406_ey340.mp4,440325,True,37,30.0,960,540,1.2333333333333334
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c38_s2286_e2312_sx537_sy350_ex521_ey304.mp4,329023,True,27,30.0,960,540,0.9
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c39_s2344_e2368_sx709_sy320_ex312_ey374.mp4,302765,True,25,30.0,960,540,0.8333333333333334
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c3_s121_e158_sx431_sy381_ex489_ey328.mp4,404468,True,38,30.0,960,540,1.2666666666666666
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c40_s2394_e2417_sx534_sy311_ex565_ey335.mp4,274728,True,24,30.0,960,540,0.8
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c41_s2441_e2470_sx513_sy371_ex658_ey335.mp4,291981,True,30,30.0,960,540,1.0
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c42_s2494_e2522_sx437_sy363_ex474_ey334.mp4,293640,True,29,30.0,960,540,0.9666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c43_s2547_e2572_sx617_sy352_ex452_ey391.mp4,306408,True,26,30.0,960,540,0.8666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c44_s2604_e2641_sx412_sy390_ex789_ey173.mp4,368202,True,38,30.0,960,540,1.2666666666666666
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c45_s2665_e2694_sx430_sy174_ex540_ey358.mp4,320528,True,30,30.0,960,540,1.0
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c46_s2728_e2765_sx478_sy420_ex445_ey173.mp4,482779,True,38,30.0,960,540,1.2666666666666666
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c48_s2876_e2886_sx321_sy314_ex654_ey300.mp4,115810,True,11,30.0,960,540,0.36666666666666664
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c49_s2899_e2916_sx607_sy214_ex417_ey290.mp4,252518,True,18,30.0,960,540,0.6
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c50_s2944_e2969_sx561_sy331_ex399_ey319.mp4,277460,True,26,30.0,960,540,0.8666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c51_s2992_e3010_sx662_sy313_ex624_ey61.mp4,205427,True,19,30.0,960,540,0.6333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c52_s3057_e3093_sx637_sy187_ex610_ey339.mp4,395379,True,37,30.0,960,540,1.2333333333333334
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c53_s3149_e3191_sx362_sy394_ex444_ey226.mp4,474622,True,43,30.0,960,540,1.4333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c54_s3216_e3247_sx477_sy377_ex467_ey383.mp4,339786,True,32,30.0,960,540,1.0666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c55_s3274_e3295_sx593_sy369_ex548_ey357.mp4,260047,True,22,30.0,960,540,0.7333333333333333
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c57_s3341_e3363_sx590_sy357_ex533_ey342.mp4,225443,True,23,30.0,960,540,0.7666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c58_s3390_e3424_sx581_sy199_ex622_ey275.mp4,350400,True,35,30.0,960,540,1.1666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c59_s3452_e3477_sx396_sy384_ex602_ey460.mp4,286104,True,26,30.0,960,540,0.8666666666666667
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c5_s237_e261_sx535_sy337_ex500_ey412.mp4,278242,True,25,30.0,960,540,0.8333333333333334
data/EgoPAT3D/EgoPAT3D-postproc/video_clips_hand/11/pantryShelf_10/c60_s3524_e3556_sx641_sy202_ex375_ey366.mp4,346951,True,33,30.0,960,540,1.1
